operation,load_factor,time,resize_count
insert,0,1128,0
insert,9.99101e-05,96,0
insert,0.00019982,126,0
insert,0.00029973,243,0
insert,0.00039964,97,0
insert,0.00049955,96,0
insert,0.00059946,140,0
insert,0.000699371,206,0
insert,0.000799281,95,0
insert,0.000899191,119,0
insert,0.000999101,117,0
insert,0.00109901,235,0
insert,0.00119892,96,0
insert,0.00129883,154,0
insert,0.00139874,100,0
insert,0.00149865,174,0
insert,0.00159856,178,0
insert,0.00169847,123,0
insert,0.00179838,97,0
insert,0.00189829,293,0
insert,0.0019982,100,0
insert,0.00209811,172,0
insert,0.00219802,95,0
insert,0.00229793,215,0
insert,0.00239784,95,0
insert,0.00249775,135,0
insert,0.00259766,96,0
insert,0.00269757,167,0
insert,0.00279748,96,0
insert,0.00289739,140,0
insert,0.0029973,120,0
insert,0.00309721,177,0
insert,0.00319712,96,0
insert,0.00329703,96,0
insert,0.00339694,97,0
insert,0.00349685,167,0
insert,0.00359676,120,0
insert,0.00369667,110,0
insert,0.00379658,95,0
insert,0.00389649,96,0
insert,0.0039964,139,0
insert,0.00409631,96,0
insert,0.00419622,135,0
insert,0.00429613,119,0
insert,0.00439604,95,0
insert,0.00449595,95,0
insert,0.00459586,96,0
insert,0.00469577,161,0
insert,0.00479568,97,0
insert,0.00489559,138,0
insert,0.0049955,95,0
insert,0.00509541,143,0
insert,0.00519532,99,0
insert,0.00529523,97,0
insert,0.00539514,120,0
insert,0.00549505,99,0
insert,0.00559496,99,0
insert,0.00569487,96,0
insert,0.00579478,96,0
insert,0.00589469,97,0
insert,0.0059946,96,0
insert,0.00609451,94,0
insert,0.00619443,96,0
insert,0.00629434,96,0
insert,0.00639425,96,0
insert,0.00649416,160,0
insert,0.00659407,97,0
insert,0.00669398,155,0
insert,0.00679389,144,0
insert,0.0068938,146,0
insert,0.00699371,101,0
insert,0.00709362,129,0
insert,0.00719353,101,0
insert,0.00729344,160,0
insert,0.00739335,95,0
insert,0.00749326,96,0
insert,0.00759317,95,0
insert,0.00769308,95,0
insert,0.00779299,96,0
insert,0.0078929,155,0
insert,0.00799281,95,0
insert,0.00809272,93,0
insert,0.00819263,141,0
insert,0.00829254,162,0
insert,0.00839245,95,0
insert,0.00849236,96,0
insert,0.00859227,96,0
insert,0.00869218,96,0
insert,0.00879209,97,0
insert,0.008892,96,0
insert,0.00899191,96,0
insert,0.00909182,158,0
insert,0.00919173,96,0
insert,0.00929164,94,0
insert,0.00939155,135,0
insert,0.00949146,96,0
insert,0.00959137,95,0
insert,0.00969128,96,0
insert,0.00979119,97,0
insert,0.0098911,164,0
insert,0.00999101,101,0
insert,0.0100909,100,0
insert,0.0101908,150,0
insert,0.0102907,104,0
insert,0.0103906,144,0
insert,0.0104906,128,0
insert,0.0105905,138,0
insert,0.0106904,117,0
insert,0.0107903,116,0
insert,0.0108902,96,0
insert,0.0109901,97,0
insert,0.01109,95,0
insert,0.0111899,95,0
insert,0.0112898,138,0
insert,0.0113897,96,0
insert,0.0114897,97,0
insert,0.0115896,144,0
insert,0.0116895,100,0
insert,0.0117894,158,0
insert,0.0118893,100,0
insert,0.0119892,99,0
insert,0.0120891,172,0
insert,0.012189,114,0
insert,0.0122889,142,0
insert,0.0123889,96,0
insert,0.0124888,94,0
insert,0.0125887,138,0
insert,0.0126886,122,0
insert,0.0127885,95,0
insert,0.0128884,172,0
insert,0.0129883,139,0
insert,0.0130882,101,0
insert,0.0131881,100,0
insert,0.013288,126,0
insert,0.013388,140,0
insert,0.0134879,101,0
insert,0.0135878,96,0
insert,0.0136877,101,0
insert,0.0137876,96,0
insert,0.0138875,140,0
insert,0.0139874,101,0
insert,0.0140873,95,0
insert,0.0141872,171,0
insert,0.0142871,95,0
insert,0.0143871,96,0
insert,0.014487,172,0
insert,0.0145869,182,0
insert,0.0146868,532,0
insert,0.0147867,242,0
insert,0.0148866,141,0
insert,0.0149865,163,0
insert,0.0150864,282,0
insert,0.0151863,170,0
insert,0.0152862,262,0
insert,0.0153862,173,0
insert,0.0154861,261,0
insert,0.015586,219,0
insert,0.0156859,161,0
insert,0.0157858,192,0
insert,0.0158857,257,0
insert,0.0159856,178,0
insert,0.0160855,161,0
insert,0.0161854,109,0
insert,0.0162853,175,0
insert,0.0163853,140,0
insert,0.0164852,145,0
insert,0.0165851,100,0
insert,0.016685,176,0
insert,0.0167849,99,0
insert,0.0168848,99,0
insert,0.0169847,208,0
insert,0.0170846,175,0
insert,0.0171845,141,0
insert,0.0172844,99,0
insert,0.0173844,139,0
insert,0.0174843,174,0
insert,0.0175842,124,0
insert,0.0176841,128,0
insert,0.017784,99,0
insert,0.0178839,181,0
insert,0.0179838,95,0
insert,0.0180837,96,0
insert,0.0181836,177,0
insert,0.0182835,97,0
